race_month,userid,address,gender,age,internet_/_shop,bet_type_category,handle,revenue,betcount
2018-01-01,932,NY,Female,24,Mobile,WPS,205.0,20.5,1.0
2018-01-01,1077,NY,Male,24,Mobile,Exotic,5.0,0.6,1.0
2018-05-01,1077,NY,Male,24,Mobile,Exotic,2.9999999999999996,0.35999999999999993,0.9999999999999998
2018-05-01,1077,NY,Male,24,Mobile,WPS,2.0,0.2,1.0
2018-01-01,3348,NY,Male,24,Mobile,WPS,5.0,0.5,1.0
2018-01-01,5565,NY,Male,24,Mobile,Exotic,143.0,17.16,9.0
2018-01-01,5565,NY,Male,24,Mobile,WPS,472.0,47.2,17.0
2018-01-01,5565,NY,Male,24,Desktop,WPS,10.0,1.0,1.0
2018-02-01,5565,NY,Male,24,Mobile,Exotic,90.00000000000003,10.800000000000002,5.9999999999999964
2018-02-01,5565,NY,Male,24,Mobile,WPS,26.0,2.6,4.0
2018-02-01,5565,NY,Male,24,Desktop,WPS,38.0,3.8000000000000003,2.0
2018-03-01,5565,NY,Male,24,Mobile,Exotic,11.000000000000004,1.3200000000000003,4.000000000000002
2018-03-01,5565,NY,Male,24,Mobile,WPS,10.0,1.0,2.0
2018-03-01,5565,NY,Male,24,Desktop,WPS,10.0,1.0,2.0
2018-04-01,5565,NY,Male,24,Mobile,Exotic,75.0,9.0,12.999999999999998
2018-04-01,5565,NY,Male,24,Mobile,WPS,50.0,5.0,3.0
2018-04-01,5565,NY,Male,24,Desktop,Exotic,10.0,1.2,1.9999999999999998
2018-04-01,5565,NY,Male,24,Desktop,WPS,15.0,1.5,1.0
2018-01-01,7229,NY,Male,24,Mobile,WPS,215.0,21.5,4.0
2018-01-01,8446,NY,Male,24,Mobile,Exotic,5.0,0.6,1.0
2018-02-01,9234,NY,Male,24,Mobile,WPS,303.0,30.3,3.0
2018-02-01,9234,NY,Male,24,Desktop,WPS,25.0,2.5,1.0
2018-03-01,9234,NY,Male,24,Mobile,Exotic,8.0,0.96,3.0
2018-03-01,9234,NY,Male,24,Desktop,Exotic,21.0,2.52,3.999999999999999
2018-03-01,9234,NY,Male,24,Desktop,WPS,5.0,0.5,1.0
2018-04-01,9234,NY,Male,24,Mobile,Exotic,39.0,4.68,16.0
2018-04-01,9234,NY,Male,24,Mobile,WPS,5.0,0.5,2.0
2018-04-01,9234,NY,Male,24,Desktop,Exotic,11.0,1.3199999999999998,5.0
2018-01-01,9505,NY,Male,24,Mobile,Exotic,2.0,0.24,1.0
2018-01-01,9505,NY,Male,24,Mobile,WPS,3.0,0.30000000000000004,1.0
2018-01-01,9824,NY,Female,24,Mobile,WPS,10.0,1.0,2.0
2018-01-01,10690,NY,Male,24,Mobile,Exotic,5.0,0.6,2.0
2018-01-01,11683,NY,Male,24,Mobile,Exotic,5.0,0.6,0.9999999999999999
2018-01-01,11894,NY,Male,24,Mobile,WPS,5.0,0.5,2.0
2018-01-01,12142,NY,Male,24,Mobile,WPS,205.0,20.5,2.0
2018-01-01,2474,NY,Male,25,Mobile,WPS,205.0,20.5,2.0
2018-01-01,6497,NY,Male,25,Mobile,Exotic,50.0,6.0,4.0
2018-03-01,6497,NY,Male,25,Mobile,Exotic,19.999999999999996,2.3999999999999995,5.9999999999999964
2018-04-01,6497,NY,Male,25,Mobile,Exotic,29.75,3.57,10.0
2018-05-01,6497,NY,Male,25,Mobile,Exotic,50.0,6.0,22.0
2018-05-01,6497,NY,Male,25,Mobile,WPS,15.0,1.5,3.0
2018-01-01,7204,NY,Male,25,Mobile,WPS,205.0,20.5,2.0
2018-01-01,7511,NY,Male,25,Mobile,WPS,205.0,20.5,2.0
2018-01-01,8618,NY,Male,25,Mobile,Exotic,205.0,24.599999999999998,1.0
2018-01-01,10145,NY,Male,25,Mobile,Exotic,47.0,5.64,3.0
2018-02-01,10145,NY,Male,25,Mobile,Exotic,40.0,4.8,3.0
2018-04-01,10145,NY,Male,25,Mobile,Exotic,18.0,2.16,7.0
2018-05-01,10145,NY,Male,25,Mobile,Exotic,4.0,0.48,1.0
2018-01-01,10819,NY,Female,25,Mobile,WPS,205.0,20.5,2.0
2018-01-01,11841,NY,Male,25,Mobile,Exotic,15.0,1.7999999999999998,2.0
2018-04-01,11841,NY,Male,25,Desktop,Exotic,80.0,9.6,1.0
2018-01-01,12487,NY,Male,25,Mobile,WPS,5.0,0.5,1.0
2018-01-01,35,NY,Male,26,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,35,NY,Male,26,Mobile,WPS,200.0,20.0,2.0
2018-01-01,1760,NY,Female,26,Mobile,Exotic,5.0,0.6,0.9999999999999999
2018-01-01,1920,NY,Male,26,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,2185,NY,Male,26,Mobile,WPS,205.0,20.5,1.0
2018-01-01,2728,NY,Male,26,Mobile,WPS,205.0,20.5,1.0
2018-01-01,3711,NY,Male,26,Mobile,WPS,5.0,0.5,1.0
2018-01-01,4372,NY,Male,26,Mobile,WPS,20.0,2.0,6.0
2018-01-01,4413,NY,Male,26,Mobile,Exotic,205.0,24.599999999999998,24.0
2018-03-01,4413,NY,Male,26,Mobile,Exotic,19.0,2.28,4.0
2018-03-01,4413,NY,Male,26,Mobile,WPS,5.0,0.5,1.0
2018-04-01,4413,NY,Male,26,Mobile,Exotic,120.0,14.399999999999999,27.0
2018-01-01,4712,NY,Male,26,Mobile,WPS,25.0,2.5,2.0
2018-01-01,5224,NY,Female,26,Mobile,Exotic,13.0,1.56,1.9999999999999998
2018-01-01,5224,NY,Female,26,Mobile,WPS,523.0,52.300000000000004,8.0
2018-02-01,5224,NY,Female,26,Mobile,Exotic,45.0,5.3999999999999995,4.999999999999999
2018-02-01,5224,NY,Female,26,Mobile,WPS,178.0,17.8,4.0
2018-02-01,5224,NY,Female,26,Desktop,Exotic,51.0,6.12,1.0
2018-02-01,5224,NY,Female,26,Desktop,WPS,28.0,2.8000000000000003,1.0
2018-03-01,5224,NY,Female,26,Mobile,Exotic,34.0,4.08,1.0
2018-04-01,5224,NY,Female,26,Mobile,Exotic,95.0,11.4,4.0
2018-04-01,5224,NY,Female,26,Mobile,WPS,11.0,1.1,1.0
2018-04-01,5224,NY,Female,26,Desktop,Exotic,120.0,14.399999999999999,4.0
2018-04-01,5224,NY,Female,26,Desktop,WPS,1010.0,101.0,7.0
2018-05-01,5224,NY,Female,26,Mobile,WPS,50.0,5.0,1.0
2018-05-01,5224,NY,Female,26,Desktop,WPS,44.0,4.4,1.0
2018-01-01,5248,NY,Male,26,Mobile,Exotic,5.0,0.6,0.9999999999999998
2018-01-01,5532,NY,Female,26,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,6099,NY,Male,26,Mobile,Exotic,3.0,0.36,1.0
2018-01-01,6099,NY,Male,26,Mobile,WPS,324.0,32.4,5.0
2018-02-01,6099,NY,Male,26,Mobile,WPS,10.0,1.0,2.0
2018-01-01,7200,NY,Male,26,Mobile,WPS,205.0,20.5,1.0
2018-01-01,7634,NY,Male,26,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,8463,NY,Male,26,Mobile,Exotic,4.999999999999999,0.5999999999999999,1.0
2018-01-01,9765,NY,Male,26,Mobile,Exotic,13.0,1.56,2.0
2018-01-01,9765,NY,Male,26,Mobile,WPS,226.0,22.6,9.0
2018-01-01,11343,NY,Male,26,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,11787,NY,Male,26,Mobile,Exotic,15.0,1.7999999999999998,2.0
2018-04-01,11787,NY,Male,26,Desktop,Exotic,24.000000000000014,2.8800000000000017,8.0
2018-01-01,12982,NY,Male,26,Mobile,Exotic,6.999999999999998,0.8399999999999997,3.0
2018-01-01,12982,NY,Male,26,Mobile,WPS,5.0,0.5,1.0
2018-01-01,12982,NY,Male,26,Desktop,Exotic,3.0,0.36,0.9999999999999999
2018-02-01,13081,NY,Male,26,Mobile,WPS,5.0,0.5,1.0
2018-01-01,61,NY,Female,27,Mobile,Exotic,15.0,1.7999999999999998,2.0
2018-01-01,61,NY,Female,27,Mobile,WPS,5.0,0.5,1.0
2018-02-01,61,NY,Female,27,Mobile,Exotic,20.0,2.4,5.0
2018-02-01,61,NY,Female,27,Mobile,WPS,59.0,5.9,13.0
2018-03-01,61,NY,Female,27,Mobile,Exotic,2.0,0.24,1.0
2018-03-01,61,NY,Female,27,Mobile,WPS,2.0,0.2,1.0
2018-04-01,61,NY,Female,27,Mobile,Exotic,20.999999999999993,2.519999999999999,4.0
2018-05-01,61,NY,Female,27,Mobile,Exotic,142.0,17.04,28.0
2018-05-01,61,NY,Female,27,Mobile,WPS,8.0,0.8,3.0
2018-01-01,2795,NY,Female,27,Mobile,Exotic,45.0,5.3999999999999995,1.0
2018-01-01,2795,NY,Female,27,Mobile,WPS,620.0,62.0,13.0
2018-03-01,2795,NY,Female,27,Mobile,Exotic,14.999999999999998,1.7999999999999998,2.0
2018-01-01,4256,NY,Male,27,Mobile,Exotic,5.0,0.6,0.9999999999999999
2018-01-01,4641,NY,Male,27,Mobile,Exotic,5.0,0.6,2.0
2018-01-01,7018,NY,Male,27,Mobile,Exotic,15.0,1.7999999999999998,7.0
2018-01-01,7529,NY,Female,27,Mobile,Exotic,40.0,4.8,1.0
2018-01-01,7529,NY,Female,27,Mobile,WPS,538.0,53.800000000000004,13.0
2018-04-01,7529,NY,Female,27,Mobile,Exotic,550.0,66.0,21.0
2018-04-01,7529,NY,Female,27,Mobile,WPS,1535.0,153.5,63.0
2018-05-01,7529,NY,Female,27,Mobile,Exotic,20.0,2.4,1.0
2018-05-01,7529,NY,Female,27,Mobile,WPS,20.0,2.0,1.0
2018-01-01,7682,NY,Male,27,Mobile,Exotic,5.0,0.6,1.9999999999999998
2018-01-01,8491,NY,Male,27,Mobile,Exotic,21.0,2.52,5.0
2018-01-01,8491,NY,Male,27,Mobile,WPS,12.0,1.2000000000000002,4.0
2018-02-01,8491,NY,Male,27,Mobile,Exotic,4.0,0.48,1.0
2018-02-01,8491,NY,Male,27,Mobile,WPS,10.0,1.0,4.0
2018-04-01,8491,NY,Male,27,Mobile,Exotic,6.0,0.72,1.9999999999999998
2018-04-01,8491,NY,Male,27,Mobile,WPS,12.0,1.2000000000000002,4.0
2018-05-01,8491,NY,Male,27,Mobile,Exotic,17.999999999999993,2.1599999999999993,5.0
2018-05-01,8491,NY,Male,27,Mobile,WPS,2.0,0.2,1.0
2018-01-01,8491,NY,Male,27,Mobile,Exotic,18.0,2.16,0.9999999999999999
2018-01-01,8491,NY,Male,27,Mobile,WPS,313.0,31.3,41.0
2018-02-01,8491,NY,Male,27,Mobile,Exotic,5.0,0.6,0.9999999999999999
2018-04-01,8491,NY,Male,27,Mobile,Exotic,10.5,1.26,0.9999999999999998
2018-01-01,9217,NY,Male,27,Mobile,Exotic,9.0,1.08,2.0
2018-01-01,9217,NY,Male,27,Mobile,WPS,200.0,20.0,1.0
2018-01-01,9767,NY,Male,27,Mobile,WPS,5.0,0.5,1.0
2018-01-01,10155,NY,Male,27,Mobile,WPS,205.0,20.5,1.0
2018-02-01,10155,NY,Male,27,Mobile,WPS,6.0,0.6000000000000001,1.0
2018-01-01,11001,NY,Male,27,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,12667,NY,Male,27,Mobile,WPS,545.0,54.5,35.0
2018-03-01,12667,NY,Male,27,Mobile,WPS,90.0,9.0,5.0
2018-04-01,12667,NY,Male,27,Mobile,WPS,50.0,5.0,1.0
2018-01-01,12749,NY,Female,27,Mobile,WPS,51.0,5.1000000000000005,6.0
2018-03-01,12749,NY,Female,27,Mobile,Exotic,5.0,0.6,2.0
2018-04-01,12749,NY,Female,27,Mobile,Exotic,15.0,1.7999999999999998,2.0
2018-01-01,340,NY,Male,28,Mobile,Exotic,664.0,79.67999999999999,21.0
2018-01-01,340,NY,Male,28,Mobile,WPS,838.0,83.80000000000001,34.0
2018-02-01,340,NY,Male,28,Mobile,Exotic,169.0,20.279999999999998,12.0
2018-02-01,340,NY,Male,28,Mobile,WPS,331.0,33.1,19.0
2018-05-01,340,NY,Male,28,Desktop,Exotic,4.999999999999999,0.5999999999999999,2.0
2018-01-01,1935,NY,Female,28,Mobile,Exotic,23.0,2.76,3.0
2018-01-01,1935,NY,Female,28,Mobile,WPS,10.0,1.0,1.0
2018-01-01,1935,NY,Female,28,Desktop,WPS,15.0,1.5,2.0
2018-02-01,1935,NY,Female,28,Mobile,WPS,7.0,0.7000000000000001,2.0
2018-04-01,1935,NY,Female,28,Desktop,Exotic,3.0,0.36,1.0
2018-05-01,1935,NY,Female,28,Desktop,Exotic,2.0,0.24,1.0
2018-01-01,2298,NY,Male,28,Mobile,Exotic,5.0,0.6,0.9999999999999999
2018-01-01,2298,NY,Male,28,Mobile,WPS,190.0,19.0,2.0
2018-01-01,2331,NY,Male,28,Mobile,Exotic,4.999999999999999,0.5999999999999999,1.0
2018-01-01,2965,NY,Male,28,Mobile,Exotic,5.0,0.6,0.9999999999999999
2018-03-01,2965,NY,Male,28,Mobile,Exotic,3.9999999999999996,0.4799999999999999,1.9999999999999998
2018-04-01,2965,NY,Male,28,Mobile,Exotic,60.0,7.199999999999999,25.0
2018-04-01,2965,NY,Male,28,Mobile,WPS,5.0,0.5,2.0
2018-05-01,2965,NY,Male,28,Mobile,Exotic,15.0,1.7999999999999998,7.0
2018-01-01,4115,NY,Male,28,Mobile,WPS,205.0,20.5,3.0
2018-01-01,4589,NY,Male,28,Mobile,WPS,205.0,20.5,1.0
2018-03-01,4589,NY,Male,28,Mobile,WPS,10.0,1.0,1.0
2018-04-01,4589,NY,Male,28,Mobile,Exotic,10.0,1.2,1.9999999999999998
2018-04-01,4589,NY,Male,28,Mobile,WPS,20.0,2.0,2.0
2018-01-01,5200,NY,Male,28,Mobile,Exotic,483.0,57.96,17.999999999999996
2018-01-01,5200,NY,Male,28,Mobile,WPS,1556.0,155.60000000000002,33.0
2018-02-01,5200,NY,Male,28,Mobile,Exotic,273.0,32.76,15.999999999999996
2018-02-01,5200,NY,Male,28,Desktop,Exotic,11.0,1.3199999999999998,1.0
2018-02-01,5200,NY,Male,28,Desktop,WPS,14.0,1.4000000000000001,2.0
2018-03-01,5200,NY,Male,28,Mobile,Exotic,91.0,10.92,3.0
2018-03-01,5200,NY,Male,28,Desktop,Exotic,87.0,10.44,3.0
2018-04-01,5200,NY,Male,28,Mobile,Exotic,535.0,64.2,17.0
2018-04-01,5200,NY,Male,28,Mobile,WPS,45.0,4.5,2.0
2018-04-01,5200,NY,Male,28,Desktop,Exotic,20.0,2.4,1.0
2018-04-01,5200,NY,Male,28,Desktop,WPS,20.0,2.0,1.0
2018-01-01,5254,NY,Male,28,Mobile,Exotic,179.0,21.48,15.0
2018-01-01,5254,NY,Male,28,Mobile,WPS,432.0,43.2,29.0
2018-01-01,5483,NY,Male,28,Mobile,WPS,193.0,19.3,2.0
2018-01-01,6447,NY,Male,28,Mobile,WPS,82.0,8.200000000000001,4.0
2018-01-01,6580,NY,Female,28,Mobile,WPS,205.0,20.5,1.0
2018-01-01,7393,NY,Male,28,Mobile,WPS,205.0,20.5,1.0
2018-01-01,7823,NY,Male,28,Mobile,Exotic,60.0,7.199999999999999,1.0
2018-01-01,7823,NY,Male,28,Mobile,WPS,405.0,40.5,3.0
2018-01-01,8161,NY,Male,28,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,8371,NY,Female,28,Mobile,Exotic,15.0,1.7999999999999998,2.0
2018-01-01,8371,NY,Female,28,Mobile,WPS,10.0,1.0,2.0
2018-01-01,8387,NY,Male,28,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,8619,NY,Male,28,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,8910,NY,Male,28,Mobile,Exotic,5.0,0.6,0.9999999999999999
2018-01-01,9022,NY,Male,28,Mobile,Exotic,200.0,24.0,8.0
2018-01-01,9022,NY,Male,28,Mobile,WPS,105.0,10.5,4.0
2018-02-01,9022,NY,Male,28,Mobile,Exotic,150.0,18.0,6.0
2018-04-01,9022,NY,Male,28,Mobile,Exotic,60.0,7.199999999999999,1.0
2018-04-01,9022,NY,Male,28,Mobile,WPS,60.0,6.0,4.0
2018-01-01,9301,NY,Female,28,Mobile,WPS,205.0,20.5,1.0
2018-01-01,10519,NY,Male,28,Mobile,WPS,109.0,10.9,5.0
2018-02-01,10519,NY,Male,28,Mobile,WPS,19.0,1.9000000000000001,2.0
2018-03-01,10519,NY,Male,28,Mobile,WPS,20.0,2.0,2.0
2018-04-01,10519,NY,Male,28,Mobile,Exotic,10.0,1.2,1.0
2018-04-01,10519,NY,Male,28,Mobile,WPS,70.0,7.0,3.0
2018-04-01,10519,NY,Male,28,Desktop,WPS,20.0,2.0,2.0
2018-01-01,10916,NY,Male,28,Mobile,Exotic,205.0,24.599999999999998,1.0
2018-01-01,11030,NY,Male,28,Mobile,Exotic,21.0,2.52,8.0
2018-01-01,11030,NY,Male,28,Mobile,WPS,8.0,0.8,4.0
2018-03-01,11030,NY,Male,28,Mobile,Exotic,3.9999999999999996,0.4799999999999999,1.9999999999999998
2018-01-01,11956,NY,Male,28,Mobile,WPS,5.0,0.5,1.0
2018-01-01,12336,NY,Female,28,Mobile,Exotic,26.0,3.12,9.0
2018-01-01,12336,NY,Female,28,Mobile,WPS,9.0,0.9,3.0
2018-01-01,182,NY,Male,29,Mobile,WPS,200.0,20.0,4.0
2018-01-01,1062,NY,Male,29,Mobile,Exotic,5.0,0.6,2.0
2018-01-01,3534,NY,Male,29,Mobile,Exotic,36.0,4.32,1.0
2018-01-01,3534,NY,Male,29,Desktop,Exotic,33.0,3.96,2.0
2018-01-01,3534,NY,Male,29,Desktop,WPS,209.0,20.900000000000002,3.0
2018-01-01,5543,NY,Male,29,Mobile,WPS,205.0,20.5,2.0
2018-01-01,5747,NY,Male,29,Mobile,Exotic,93.99999999999997,11.279999999999996,28.999999999999993
2018-01-01,5747,NY,Male,29,Mobile,WPS,12.0,1.2000000000000002,3.0
2018-02-01,5747,NY,Male,29,Mobile,Exotic,7.000000000000002,0.8400000000000002,3.0
2018-02-01,5747,NY,Male,29,Desktop,Exotic,1.9999999999999998,0.23999999999999996,0.9999999999999999
2018-02-01,5747,NY,Male,29,Desktop,WPS,6.0,0.6000000000000001,1.0
2018-03-01,5747,NY,Male,29,Mobile,Exotic,42.999999999999986,5.159999999999998,16.999999999999993
2018-03-01,5747,NY,Male,29,Desktop,Exotic,13.0,1.56,4.999999999999999
2018-04-01,5747,NY,Male,29,Mobile,Exotic,45.0,5.3999999999999995,16.0
2018-04-01,5747,NY,Male,29,Mobile,WPS,10.0,1.0,1.0
2018-04-01,5747,NY,Male,29,Desktop,Exotic,24.0,2.88,5.0
2018-01-01,6957,NY,Male,29,Mobile,Exotic,89.0,10.68,10.0
2018-01-01,6957,NY,Male,29,Mobile,WPS,149.0,14.9,20.0
2018-01-01,6957,NY,Male,29,Desktop,Exotic,164.0,19.68,20.0
2018-01-01,6957,NY,Male,29,Desktop,WPS,662.0,66.2,76.0
2018-02-01,6957,NY,Male,29,Desktop,WPS,5.0,0.5,2.0
2018-03-01,6957,NY,Male,29,Mobile,WPS,7.0,0.7000000000000001,1.0
2018-03-01,6957,NY,Male,29,Desktop,Exotic,273.0,32.76,23.0
2018-03-01,6957,NY,Male,29,Desktop,WPS,240.0,24.0,19.0
2018-04-01,6957,NY,Male,29,Desktop,Exotic,282.0,33.839999999999996,17.999999999999996
2018-04-01,6957,NY,Male,29,Desktop,WPS,178.0,17.8,15.0
2018-05-01,6957,NY,Male,29,Mobile,Exotic,22.0,2.6399999999999997,2.0
2018-05-01,6957,NY,Male,29,Desktop,Exotic,46.0,5.52,3.0
2018-01-01,7950,NY,Female,29,Mobile,WPS,5.0,0.5,1.0
2018-01-01,9236,NY,Male,29,Mobile,WPS,5.0,0.5,1.0
2018-01-01,9789,NY,Male,29,Mobile,Exotic,9.0,1.08,3.0
2018-01-01,9789,NY,Male,29,Mobile,WPS,23.0,2.3000000000000003,3.0
2018-01-01,9991,NY,Male,29,Mobile,WPS,205.0,20.5,1.0
2018-04-01,9991,NY,Male,29,Mobile,Exotic,5.0,0.6,0.9999999999999999
2018-01-01,10505,NY,Male,29,Mobile,Exotic,5.0,0.6,0.9999999999999999
2018-02-01,11073,NY,Female,29,Mobile,Exotic,50.0,6.0,1.0
2018-02-01,11073,NY,Female,29,Mobile,WPS,200.0,20.0,2.0
2018-04-01,11073,NY,Female,29,Mobile,Exotic,42.0,5.04,1.0
2018-01-01,3,NY,Female,30,Mobile,Exotic,123.0,14.76,12.0
2018-01-01,3,NY,Female,30,Mobile,WPS,204.0,20.400000000000002,36.0
2018-02-01,3,NY,Female,30,Mobile,WPS,10.0,1.0,2.0
2018-01-01,636,NY,Male,30,Mobile,Exotic,20.0,2.4,1.0
2018-01-01,636,NY,Male,30,Mobile,WPS,5.0,0.5,2.0
2018-01-01,936,NY,Male,30,Mobile,Exotic,27.0,3.2399999999999998,13.0
2018-01-01,936,NY,Male,30,Mobile,WPS,8.0,0.8,4.0
2018-04-01,936,NY,Male,30,Mobile,Exotic,2.0,0.24,1.0
2018-01-01,1362,NY,Female,30,Mobile,WPS,205.0,20.5,1.0
2018-02-01,1362,NY,Female,30,Mobile,WPS,20.0,2.0,1.0
2018-03-01,1362,NY,Female,30,Mobile,WPS,148.0,14.8,2.0
2018-04-01,1362,NY,Female,30,Mobile,WPS,302.0,30.200000000000003,1.0
2018-01-01,2001,NY,Male,30,Mobile,WPS,5.0,0.5,2.0
2018-01-01,3769,NY,Male,30,Mobile,WPS,15.0,1.5,2.0
2018-02-01,3769,NY,Male,30,Mobile,WPS,10.0,1.0,2.0
2018-01-01,4448,NY,Female,30,Mobile,Exotic,5.0,0.6,0.9999999999999998
2018-01-01,4448,NY,Female,30,Mobile,WPS,30.0,3.0,7.0
2018-01-01,4502,NY,Male,30,Mobile,Exotic,23.0,2.76,9.0
2018-01-01,4502,NY,Male,30,Mobile,WPS,9.0,0.9,3.0
2018-01-01,4831,NY,Female,30,Mobile,Exotic,10.0,1.2,2.0
2018-01-01,4831,NY,Female,30,Mobile,WPS,5.0,0.5,2.0
2018-01-01,5218,NY,Male,30,Mobile,Exotic,5.0,0.6,2.0
2018-04-01,5218,NY,Male,30,Mobile,Exotic,136.0,16.32,50.0
2018-04-01,5218,NY,Male,30,Mobile,WPS,5.0,0.5,1.0
2018-05-01,5218,NY,Male,30,Mobile,Exotic,2.0,0.24,1.0
2018-02-01,6106,NY,Male,30,Mobile,WPS,200.0,20.0,2.0
2018-01-01,7209,NY,Male,30,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,7467,NY,Male,30,Mobile,WPS,205.0,20.5,2.0
2018-04-01,7467,NY,Male,30,Mobile,WPS,30.0,3.0,1.0
2018-01-01,7759,NY,Male,30,Mobile,WPS,205.0,20.5,1.0
2018-01-01,8453,NY,Male,30,Mobile,Exotic,113.0,13.559999999999999,23.000000000000007
2018-02-01,8453,NY,Male,30,Mobile,Exotic,17.0,2.04,3.0
2018-02-01,8453,NY,Male,30,Desktop,Exotic,5.0,0.6,1.0
2018-01-01,8866,NY,Male,30,Mobile,WPS,15.0,1.5,2.0
2018-01-01,9555,NY,Male,30,Mobile,Exotic,4.999999999999999,0.5999999999999999,0.9999999999999997
2018-01-01,9922,NY,Male,30,Mobile,Exotic,5.0,0.6,1.9999999999999998
2018-01-01,9922,NY,Male,30,Mobile,WPS,214.0,21.400000000000002,3.0
2018-01-01,10128,NY,Male,30,Mobile,Exotic,15.0,1.7999999999999998,1.9999999999999998
2018-01-01,12738,NY,Male,30,Mobile,Exotic,2.0,0.24,1.0
2018-01-01,12738,NY,Male,30,Mobile,WPS,5.0,0.5,1.0
2018-01-01,67,NY,Male,31,Mobile,WPS,5.0,0.5,1.0
2018-01-01,909,NY,Male,31,Mobile,WPS,5.0,0.5,2.0
2018-01-01,1054,NY,Male,31,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,1649,NY,Female,31,Mobile,Exotic,195.0,23.4,6.0
2018-02-01,1649,NY,Female,31,Mobile,Exotic,68.0,8.16,6.000000000000002
2018-03-01,1649,NY,Female,31,Mobile,Exotic,70.0,8.4,2.0
2018-04-01,1649,NY,Female,31,Mobile,Exotic,50.0,6.0,6.0
2018-01-01,2102,NY,Male,31,Mobile,WPS,205.0,20.5,1.0
2018-02-01,2102,NY,Male,31,Mobile,WPS,6.0,0.6000000000000001,2.0
2018-03-01,2102,NY,Male,31,Mobile,WPS,6.0,0.6000000000000001,3.0
2018-04-01,2102,NY,Male,31,Mobile,Exotic,127.0,15.24,14.0
2018-04-01,2102,NY,Male,31,Mobile,WPS,9.0,0.9,1.0
2018-05-01,2102,NY,Male,31,Mobile,Exotic,40.0,4.8,4.0
2018-01-01,2108,NY,Male,31,Mobile,WPS,205.0,20.5,1.0
2018-01-01,2473,NY,Male,31,Mobile,Exotic,35.0,4.2,7.999999999999999
2018-01-01,2473,NY,Male,31,Mobile,WPS,210.0,21.0,3.0
2018-04-01,2473,NY,Male,31,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,2583,NY,Male,31,Mobile,Exotic,32.0,3.84,7.0
2018-01-01,2583,NY,Male,31,Mobile,WPS,208.0,20.8,3.0
2018-01-01,4065,NY,Male,31,Mobile,WPS,205.0,20.5,1.0
2018-04-01,4065,NY,Male,31,Mobile,WPS,25.0,2.5,1.0
2018-05-01,4065,NY,Male,31,Desktop,WPS,20.0,2.0,2.0
2018-02-01,4239,NY,Male,31,Mobile,WPS,205.0,20.5,2.0
2018-01-01,5145,NY,Male,31,Mobile,WPS,3.0,0.30000000000000004,1.0
2018-01-01,6454,NY,Male,31,Mobile,Exotic,2.0,0.24,1.0
2018-01-01,6454,NY,Male,31,Mobile,WPS,100.0,10.0,1.0
2018-02-01,6454,NY,Male,31,Mobile,WPS,203.0,20.3,7.0
2018-03-01,6454,NY,Male,31,Mobile,WPS,740.0,74.0,10.0
2018-04-01,6454,NY,Male,31,Mobile,WPS,1584.0,158.4,21.0
2018-05-01,6454,NY,Male,31,Mobile,WPS,302.0,30.200000000000003,6.0
2018-01-01,7387,NY,Male,31,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,8765,NY,Female,31,Mobile,Exotic,5.0,0.6,1.0
2018-04-01,8765,NY,Female,31,Mobile,Exotic,540.9999999999999,64.91999999999999,48.0
2018-04-01,8765,NY,Female,31,Mobile,WPS,107.0,10.700000000000001,8.0
2018-05-01,8765,NY,Female,31,Mobile,Exotic,86.0,10.32,10.999999999999996
2018-05-01,8765,NY,Female,31,Mobile,WPS,6.0,0.6000000000000001,1.0
2018-01-01,9449,NY,Female,31,Mobile,Exotic,54.0,6.4799999999999995,4.999999999999999
2018-01-01,9449,NY,Female,31,Mobile,WPS,102.0,10.200000000000001,3.0
2018-01-01,9449,NY,Female,31,Desktop,Exotic,20.0,2.4,0.9999999999999999
2018-04-01,9449,NY,Female,31,Mobile,Exotic,14.999999999999998,1.7999999999999998,1.0
2018-04-01,9449,NY,Female,31,Desktop,Exotic,13.0,1.56,4.0
2018-01-01,11254,NY,Male,31,Mobile,Exotic,10.0,1.2,2.0
2018-01-01,11406,NY,Male,31,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,12787,NY,Male,31,Mobile,Exotic,5.0,0.6,1.0
2018-04-01,12787,NY,Male,31,Mobile,Exotic,3.0,0.36,1.0
2018-05-01,12787,NY,Male,31,Mobile,Exotic,2.0,0.24,1.0
2018-01-01,12903,NY,Male,31,Mobile,Exotic,90.0,10.799999999999999,29.0
2018-01-01,12903,NY,Male,31,Mobile,WPS,1177.0,117.7,261.0
2018-02-01,12903,NY,Male,31,Mobile,Exotic,58.0,6.96,22.0
2018-02-01,12903,NY,Male,31,Mobile,WPS,678.0,67.8,108.0
